"text","return","Repurchase","PositveWOM","complainseller","negativeWOM","CONFRONTCOPING","SUPPORTSEEKINGCOPING","bookkeeping","helpothers","Retaliation","Cognition","objectivness"
"I like the thickeners of the medallion. Sits well on a 10yr old",0,0,1,0,0,0,0,1,0,0,0,0
"I haven't been able to try these yet. I should be using them this week or so. They look great",0,0,1,0,0,0,0,1,0,0,0,0
"Just as advertised! Great Product!",0,0,1,0,0,0,0,1,0,0,0,0
"Sharp, easy to cut and hold",0,0,1,0,0,0,0,1,0,0,0,0
"Very comfortable running shoe.",0,0,1,0,0,0,0,1,0,0,0,0
"I have bought several Dell computers from Amazon and the last two worked fine. They were Optiplex 9020 and Optiplex 990. They both had problems booting up after Microsoft installed their latest updates. They also notified me both did not meet requirements for Windows 11. The recovery disks did not fix the problem. I bought the new Dell Optiplex 9020 because I like the setup and speed. After setting it up, Microsoft warned of needed updates and not meeting requirements for Windows 11. I did not want the updates for fear of damaging this 9020, so I returned it. I will need a desktop PC that meets their requirements, what ever they say they are.?",1,0,0,0,0,0,0,1,0,0,0,1
"The media could not be loaded.",0,0,0,0,1,0,0,1,0,0,0,0
"For my purposes, this watch works just fine. However, I have only had the watch a couple months and the band already broke. I am lucky I didn't lose the whole watch as a necessary piece to hold the band together fell off. I really got the watch to keep time, track my sleep, and track my steps. The BP and heart rate readings are off by quite a bit, but I do believe that might be true of many watches like this. From what I read, consistency of the readings is the key. Sleep tracking is fair; it often continues to add hours of sleep when I am already out of bed. I would suggest making sure you look at your sleep totals as soon as you get up. I like knowing how many hours of deep/light sleep I have had, but again, there have been times I have been awake during the night for hours and the watch included those times in the total as well. The watch is easy to charge and I love the ""find your phone"" feature. For the price, this watch has served its purpose. I'd love to have a non-plastic band, but I don't believe any are available.",0,0,0,0,0,0,1,1,1,0,1,1
"Sent a dirty product",0,0,0,0,1,0,0,1,0,0,0,0
"Love this necklace. Many compliments.",0,0,1,0,0,0,0,1,0,0,0,0
"Perfect for around the house",0,0,1,0,0,0,0,1,0,0,0,0
"Considering the average household today, the socioeconomic state of our time, and the general trend of students graduating at the tops of their classes while assuming presidential and other leadership roles only to have to work a 9-5 to live in debt to bills and mortgages, I was sincerely curious as to who was buying $8,000 televisions for their patios because they needed to watch hours of programming throughout the sunny day. And then it was revealed to me not a single one of them can even take a photo. Makes ya scratch ya head, no? My guess is a copy of Idiocracy could be purchased for less than $15 so ya just saved yourself $7,985.",0,0,0,0,1,0,0,1,0,1,0,0
"Turn on a Light or device with your voice. Plug it in, and head to your Alexa app to add it to your account. Great for rooms where you can't get to the light from the door, or devices you would rather be running by the time you get to them. Set up a routine in the App so you can combine multple actions at once with a single command. It is more expensive than some other smart plugs but worth it to just plug and play without going through any extra hoops to get it working",0,0,1,0,0,0,0,1,0,0,1,0
"I like the cheese snacks though for a salty snack, they are a little bit pricey.",0,0,1,0,0,0,0,1,0,0,0,1
"We have a grandson that we don't see very often. Once a year, my husband visits alone, and it is often awkward. I always tuck a game inside his luggage in hopes that he and his grandson will get closer through playing. This one was not only fun, but they have learned a lot about one another - and how much they think alike! My husband's son saw them having fun, and he, too, joined in!! Buy it, you won't be disappointed.",0,1,1,0,0,0,0,1,0,0,0,0
"I was trying to add a video but it kept freezing. Anyways! Love the design of this! The vibration and buzz sound is strong. Seems like itâ€™s worth the m",0,0,1,0,0,0,0,1,0,0,1,1
"The PC arrived and the power chord was defective and we had to call the local tech support and buy a new one to get it to work.",0,0,0,0,1,0,1,1,0,0,0,0
"to small",0,0,0,0,1,0,0,1,0,0,0,0
"Packaged well, came on time and so far a great buy for just getting started.",0,0,1,0,0,0,0,1,0,0,0,0
"Very entertaining",0,0,1,0,0,0,0,1,0,0,0,0
"I got these for lightweight light duty tools to use in my grow tent. these fit the bill wonderfully and they are also tough enough to use in the yard. The bag is just a basic light canvas bag but the tools exceeded my expectations",0,0,1,0,0,0,0,1,0,0,1,1
"these are really cute but theyâ€™re a little bit see-through if that bothers you I wouldnâ€™t recommend these besides that they are a little thinner than most bags but they ",0,0,1,0,0,0,0,1,0,0,1,1
"This is for babys and that's it!!! This is not XL product!! Easy to clean",0,0,0,0,0,0,0,1,0,0,0,1
"We sent this to a friend's children who needed some distraction while one parent was hospitalized and it was a huge hit. The kids are 8 and 10, caught on quickly and loved the concept. We've heard nothing but laughter and thanks since they received it. It definitely lives up to the many positive reviews!",0,0,1,0,0,0,0,1,0,0,0,0
"Made a great gift for my girlfriend",0,0,1,0,0,0,0,1,0,0,0,0
"Seems durable - directions not very good regarding the piece to keep the back upright - otherwise, it was fine.",0,0,1,0,0,0,0,1,0,0,0,1
"I donâ€™t even consider this a necklace itâ€™s so small it could be a bracelet not e",0,0,0,0,1,0,0,1,0,0,0,0
"Well made and fits expected. ASIC makes the best all around shoes out there.",0,0,1,0,0,0,0,1,0,0,0,0
"at this low price, got this watch, keeps time, expensive look, and fun. recommended.",0,1,1,0,0,0,0,1,0,0,1,0
"My husband only wears under armor shoes he says theyâ€™re comfortable. They where on sale so win win fo",0,0,1,0,0,0,0,1,0,0,0,0
"These fit well and provide good support. Well made.",0,0,1,0,0,0,0,1,0,0,0,0
"The only thing I don't like about this product is the smell. I usually like citrus smells but this is an extremely powerful orange chemical-y smell that lingers for hours. I think that it does work, at least short-term, because I don't think my puppy is peeing in the same spots until a few days later.",0,0,1,0,0,0,0,1,0,0,1,1
"Excellent purchase! No more worries about the cats running out of water!!",0,0,1,0,0,0,0,1,0,0,0,0
"Great material and fit",0,0,1,0,0,0,0,1,0,0,0,0
"Like a brand new Range! Queen Zelda ðŸ‘‘ app",0,0,1,0,0,0,0,0,0,0,0,0
"It was sweet, funny, light hearted. And has a healthy twist you see coming, but you can't help but root for. A great movie to watch for the recently single. Maybe it's because it was so relatable for me, but I really liked it and it had a warm feel good ending that left me with hope and a smile.",0,0,1,0,0,0,0,1,0,0,1,0
"We lived in a house with a weird size of the front yard: it is small (~400 sq), and the size is irregular. Therefore we need a small, lightweight, easy-to-adjust sprinkler for the yard. And we are happy that we chose this one as it fits our needs perfectly. It is light, so we can quickly move it from one corner to another, and it is easy to adjust, so we can just fit the size of our front yard.",0,0,1,0,0,0,0,1,1,0,1,0
"Perfect material,comfortable fit",0,0,1,0,0,0,0,1,0,0,0,0
"This is fantastic to hold my granddaughter without worry. She can beat and bang and she has her own space where the dog cannot go. I can't wait for the weather to warm up and try it outside. Okay so putting it together was fairly easy and it didn't take too long. Just a note 4 panels are 92 cm and 4 100 cm not very much difference at all so look closely or take them apart and redo them that is what I did:) Takes a little getting used to folding and unfolding. I like to fold it up completely so I have to open up the panel to fold it. My biggest complaint would be the locks are really tight and need to loosen up for locking and unlocking. They do loosen , so sliding into lock and unlock is easier, but the locks are still nice and secure. Too much for baby to accidentally release that is for sure!!",0,0,1,0,0,0,0,1,1,0,1,1
"There awesome",0,0,1,0,0,0,0,1,0,0,0,0
"Have played this many times.. this board seems to have much smaller print than those Iâ€™ve p",0,0,1,0,0,0,0,1,0,0,0,1
"I love this product and use it on all our animals.",0,0,1,0,0,0,0,1,0,0,0,0
"I love this product. Easy to use and handler. Originally, the water wasn't spreading as far as it stated. Then, I realized I had a leak in my hose. Once I replaced the hose, it works just as advertised...amazing. Great product. I recommend this sprinkler.",0,1,1,0,0,0,0,1,0,0,0,0
"the game never gets old, one of the best.",0,0,1,0,0,0,0,1,0,0,0,0
"Great beginners board game. Our 6 year loves it.",0,0,1,0,0,0,0,1,0,0,0,0
"I canâ€™t say enough good things about this gum! I absolutely love it! So sad itâ€™s currently out of stock, I hope it makes a comeback! It has an amazing pure mastic gum taste that lasts a very long time, while the gum never hardens which I love! While it might not be the most expensive gum, itâ€™s definitely the ",0,1,1,0,0,0,0,1,0,0,1,1
"I like that they were easy to install, they work, stay on a long time. I needed lights outside to keep raccoons away from my cat food.",0,0,1,0,0,0,0,1,0,0,1,0
"The watch was purchased in October. It wasnâ€™t opened until Christmas. 3 months later, the indigo backlight no longer works. Very disappoi",0,0,0,0,1,0,1,1,0,0,0,0
"I like everything about this mask and I feel like it does exactly what it says and noticed good changes in my skin. The only thing that I donâ€™t like is it is hard on your nose the nose piece of the mask hurts the bridge of your nose I use a piece of cotton pad to help with comfort but still leaves a red mark from having the mas",0,0,0,0,0,0,1,1,0,0,1,1
"The media could not be loaded. This is a terrible necklace in person it reminds me of the old quarter machines where ud get a puece of hewelery in a plastic container. Its tiny and arrives with a broken clasp! The packaging is a dirty cardoard box and it does not hardly fot around my neck and im a petite person. If u apply any pressure at all it will bend and break do not buy this product the pics are not accurate and any positive review has to be a bot the company used to boost ratings cuz theres no way anyone was happy with this its worth maybe 5 dollars",0,0,0,1,1,0,1,1,0,0,1,0
"The media could not be loaded. Canâ€™t download watch faces as you can with other Garmins. Difficult to track heart ",0,0,0,0,1,0,0,1,0,0,1,0
"Works great",0,0,1,0,0,0,0,1,0,0,0,0
"The season was definitely rushed and poorly written. It's watchable, and good to have a conclusion-better than nothing.",0,0,0,0,0,0,0,1,0,0,0,1
"Gave to my 3yr old granddaughter for Christmas. She loved being able to put together her own garden. Kept her occupied for hours.",0,0,1,0,0,0,0,1,0,0,0,0
"I bought the product just to see if it was any good. Really have not seen any changes.",0,0,0,0,1,0,1,1,0,0,0,0
"This is probably my favourite. It's very relaxing and soothing. Creates a atmosphere.",0,0,1,0,0,0,0,1,0,0,1,0
