"text","return","Repurchase","PositveWOM","complainseller","negativeWOM","CONFRONTCOPING","SUPPORTSEEKINGCOPING","bookkeeping","helpothers","Retaliation","Cognition","objectivness"
"I ordered this ring because it looks beautiful but it keeps telling me to check my payment method and I do it and then it says is successful but when I check again in few minutes or a hour it tells me the same again and idk what To do anymore ?¸Ú??¸ÌÓ",0,0,0,0,1,0,1,0,0,0,0,0
"The stones fell out on the first day,",0,0,0,0,1,0,1,1,0,0,0,0
"Just give it to my nephew and it doesn't fit his tablet, cant return it",1,0,0,0,1,0,1,1,0,0,0,0
"I bought a brand new tablet to use with this. A month later the the camera cannot take a proper image. Additionally each app is never updated so they've got the same bugs they've had for a long time. Waste of money. Go sign up for ABC mouse",0,0,0,0,1,0,1,1,0,0,0,0
"Fun way to help kids learn shapes , sizes and increases thinking skills",0,0,1,0,0,0,0,0,0,0,0,0
"Do not recommend. At all. It teaches nothing. They are entirely correct that it's abstract GAMES. Not teaching. But really learning. The number town: you build a town with shapes they provide, you don't learn your numbers, how to recognize them, etc. Same with the alphabet. It's making pictures with the shapes provided for the associated letter. You don't learn the alphabet, how to pronounce the letters, how to recognize them, etc. The story time does take a bit of critical thinking as they have to match the outfits with what the character in the game wants. But otherwise this is a gaming system for young children. This WILL not help for preschool or grade school. A complete waste of money, complete waste of a Christmas gift. Don't waste your time or your children's. There are better ACTUAL learning systems out there.",0,0,0,0,1,0,1,1,0,1,1,0
"Grandkids love it",0,0,1,0,0,0,0,0,0,0,0,0
"Great game for teaching kids of all ages. But I suggest if you buy it for a fire tablet you go ahead and buy an adapter. It does not come with the original package. It is not for an iPad it is only for a fire tablet",0,0,1,0,0,0,0,1,1,0,0,0
"ABCÇƒÙs portion: ItÇƒÙs completely interactive! Walks your child through every step! My son loves it and thinks itÇƒÙs really fun. It encourages kids wether you get something correct or not. Worth the money! Costume Party Portion: This is a second part of this starter pack. Also very cool and interactive but sometimes it doesnt respond. It wonÇƒÙt pick up outfit changes and keeps saying Çƒ˙more lightÇƒ˘ unlike the ABC portion.",0,0,1,0,0,0,0,1,0,0,1,0
"This is not real aventurine. Aventurine is not a pale green, but a dark, saturated color. There are weird flakes of red and blue and green in what I assume was dyed glass. I expected a better product than this because of the price, but nope. I had to return it. :/",1,0,0,0,1,0,1,1,0,0,1,0
"This is a very good product, but quite pricey. At some stores, you can get a pack like this one for $7 or lessÇƒ∂",0,0,1,0,0,0,0,0,0,0,0,1
"Works exactly like itÇƒÙs supposed to I love it feels so nice on my face",0,0,1,0,0,0,0,1,0,0,0,0
"It broke in just 2 days, donÇƒÙt buy. Extremely disappointed, I was looking forward to using it but just in 2-3 use it broke down.",0,0,0,0,1,0,1,1,0,1,0,0
"IÇƒÙve never felt so relaxed in my whole life when I use this. It makes my skin look and feel good. ItÇƒÙs a small confidence booster for sure. My skin is loving me right now!",0,0,1,0,0,0,0,1,0,0,0,0
"It's wonderful to use. I recommend putting it in the fridge or freezer before use.",0,0,1,0,0,0,0,1,1,0,0,0
"i donÇƒÙt stay persistent but over all it works great and I donÇƒÙt have any issues, worth the money",0,0,1,0,0,0,0,0,0,0,0,0
"Well its simple to use for sure however it's not made very well apparently as the larger roller broke away from its two prongs that held it..................I placed it back but it still detaches................I should be sent a no charge replacement. It was purchased less than 6 weeks back approx.",0,0,0,0,1,0,1,1,0,0,0,1
"My 3 year old loves this toy. All of the pieces fit easily back in the container. All of the pieces are thick plastic and nothing has broken. You can build so many different flowers. She doesnÇƒÙt do anything for long but definitely plays with this toy for longer then others.",0,0,1,0,0,0,0,1,0,0,0,0
"Purchased as a birthday gift for a two-year old. She absolutely loves making flowers and ""planting"" them! Mom is really happy with it and excited to have as something that will grow with her daughter in just how it is used! Great find!",0,0,1,0,0,0,0,1,0,0,0,0
"Fun with endless options. Sparks creativity, helps with learning colors and numbers. Not so fun clean up, there are a million pieces ;)",0,0,1,0,0,0,0,1,0,0,0,1
"Love this! My 4 yo received this for her birthday, and itÇƒÙs her favorite present so far. SheÇƒÙs played with it for hours. Also love that it came with its own storage solution.",0,0,1,0,0,0,0,1,0,0,0,0
"Got it to give as a gift and was too scared to give it because it is such an obvious choking hazzard waiting to happen and I am not even close to ""one of those parents"" who think that way... 100's of little pieces of plastic which will either be swallowed by your kid or the vacuum.",0,0,0,0,1,0,1,1,0,0,0,0
"It was part of my granddaughters Christmas gift, she loves it. Would definitely buy again.",0,1,1,0,0,0,0,1,0,0,0,0
"This is a great toy for the young imagination. It keeps even the youngest little one interested in Çƒ˙building.Çƒ˘ Vibrant colors and a quality product with a tote for storage.",0,0,1,0,0,0,0,1,0,0,1,0
"I gifted this to my 3yo daughter for Christmas and it was a last minute, throw another gift in there thing. I really didnÇƒÙt want to get it because of the price and figured it was one of those toys that would end up at the bottom of the toy box. I was way wrong. ItÇƒÙs the toy she has played with the most and for the longest period of time. Think of it more of a 3d creative puzzle. Glad I went for it!",0,0,1,0,0,0,0,1,0,0,0,1
"The wands are way too short and the mascara itself is no better than the cheap stuff you can buy at Walmart.",0,0,0,0,1,0,1,1,0,0,0,0
"Was so excited to find a clean and affordable mascara! I LOVE it!! I tried it without using the primer, but found it clumped more when applied. Primer really does help you get the beautiful long lashes youÇƒÙre looking to achieve - and keeps the clumps away! ItÇƒÙs super easy to take off. Definitely not waterproof. Feels So light and almost like youÇƒÙre not wearing anything at all! IÇƒÙve had multiple coworkers and family members ask what brand IÇƒÙve begun using because they noticed the difference and love how it looks too!",0,0,1,0,0,0,0,1,0,0,1,1
"WasnÇƒÙt easy to use or remove and it smeared easily.",0,0,0,0,1,0,1,1,0,0,1,0
"I was pleasantly surprised. My experience in the past with primers is they tend to make the mascara clump, surprisingly this one did not. I really like the price and I like the product the only drawback I have is after a 12 hour shift I noticed sponges underneath my eyes. But overall I really like it and will probably buy it again.",0,1,1,0,0,0,0,1,0,0,0,1
"Supposedly made with natural products but given to daughter for Christmas as she had heard it was really a good product, but every time she wears it her eyes tear horribly. Window for return is over unfortunately. Wondering of company could sub for another product?? I bought two mascara and one is still unopened but I don't want to take a chance on wearing it either.",1,0,0,0,1,1,0,1,0,0,0,0
"I have used this mascara for years and let me just say that if you use it as the box instructs you will get much more use out of the product. I originally applied the primer and then immediately applied the mascara ÇƒÓ as I tried to let the primer get tacky one time for only 10 seconds and then it became a gloopy mess when applying the mascara. I saw someone recently apply it on YouTube and they let the primer sit for 1 minute before applying the mascara and it went on beautifully. So I tried it, and amazing! Now my mascara has lasted so much longer; before it used to mix with the primer on the wand and dried up the mascara faster. I also will say, WASH your lashes thoroughly before applying. If you have oils in your lashes the fallout is worse. There is a bit of fallout with this mascara, but it is WAY worse if you have lotion or natural oils in your lashes before application. The fallout isnÇƒÙt my fav, but for a clean mascara IÇƒÙm not complaining.",0,0,1,0,0,0,0,1,1,0,0,1
"Love this mascara. The best I've ever used, and I've used all the super spendy organic ones. Not waterproof at all, but the lash extension with the primer is amazing!",0,0,1,0,0,0,0,1,0,0,0,1
"I was very surprised at how great this mascara is!! I've been sending all my friends the Amazon link!!",0,1,1,0,0,0,0,1,0,0,0,0
"I think I like this mascara, but the container and wands have a lot to be desired. It's like it was designed by someone who doesn't use mascara. First of all, the container itself could be skinnier. It's so fat! I like the idea of the primer, but the brush is too long (not necessary for it to be that long) and the wand is too short. The same for the mascara, the wand is too short. It's difficult to use. I guess I'm still on the hunt for the perfect mascara. I had found one. Ecco Bella, but their source went out of business and then the formula changed for the worse. Maybe in the future, they'll get the original formula correct with a new supplier, because it was the best mascara ever!",0,0,0,0,1,0,1,1,0,0,1,0
"Great for my Grandson. He loves it. He is home schooled and uses this in his math schooling. HeÇƒÙs a gamer and this brings it into the real world.",0,0,1,0,0,0,0,1,0,0,0,0
"My seven year-old daughter loved it. They're not very difficult puzzles and it's not dangerous. The attraction, I think, is you're getting exposed to optics, where even a physicist oftentimes doesn't actually get time to have a class on optics. Nevertheless, it's a very effective strategy to learn by doing. Memorizing equations certainly isn't the way to understand things. 5-star product! For reference, my only exposure to optics myself, besides independent GRE study, was when I worked for NASA on a MOKE (Magneto-optical Kerr Effect) project.",0,0,1,0,0,0,0,1,0,0,1,0
